stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding
1,MeriMall,Meridian Mall,MERIDIAN MALL LOT,42.724535,-84.420488,,,,,,0
4,FrandorW,WBD Frandor Center,FRANDOR ACCESS RD & FRANDOR CENTER,42.737159,-84.506217,,,,,,0
7,CTC,CATA Trans Center,S GRAND AVE & E LENAWEE ST,42.729345,-84.551054,,,,,,0
9,FrandorE,EBD Frandor Center,FRANDOR ACCESS RD & FRANDOR CENTER,42.737104,-84.506271,,,,,,0
15,BurnWavE,EBD Burneway before Waverly,BURNEWAY DR,42.686563,-84.603807,,,,,,0
22,LansMall,Lansing Mall,NEW MALL DR,42.743502,-84.625819,,,,,,0
23,SagiWavE,EBD Saginaw past Waverly,W SAGINAW ST & W THOMAS L PKWY,42.740936,-84.601284,,,,,,0
33,DavlAurW,WBD Davlind before Aurelius,DAVLIND DR & AURELIUS RD,42.627017,-84.522224,,,,,,0
36,CedJollN,NBD Cedar before Jolly,S CEDAR ST,42.681355,-84.547934,,,,,,0
41,HoltAurW,WBD Holt past Aurelius,W HOLT RD & AURELIUS RD,42.64026,-84.52392,,,,,,0
42,WindMill,WindMill Mobile Park,WINDMILL BLVD & REMBRANT RD,42.624049,-84.547137,,,,,,0
48,BJTrCoW1,EBD BeauJardin past Dunckel,BEAU JARDIN DR,42.684479,-84.51287,,,,,,0
53,PennMtHS,SBD Penn past Mt Hope,S PENNSYLVANIA AVE & MCKIM AVE,42.71157,-84.53821,,,,,,0
54,PennMtHN,NBD Penn past Mt Hope,S PENNSYLVANIA AVE & E MOUNT HOPE AVE,42.71228,-84.53803,,,,,,0
67,WavStJoE,EBD St Joseph before Waverly (store),VALUE CITY LOT,42.726212,-84.60488,,,,,,0
79,TurnNorS,SBD Turner past North,TURNER ST & E NORTH ST,42.751304,-84.549627,,,,,,0
80,NorTurnW,WBD North past Turner,E NORTH ST & TURNER ST,42.751697,-84.549983,,,,,,0
81,DeRGRivW,WBD Delta River past N Grand Riv.,DELTA RIVER DR & N GRAND RIVER AVE,42.763338,-84.580342,,,,,,0
82,CaCiAir4,Capital Regional Airport Auth. Term,W CIRCLE DR & E CIRCLE DR,42.774685,-84.589509,,,,,,0
87,ShawFarm,WBD Shaw before Farm Lane,N SHAW LN & FARM LN,42.726086,-84.477236,,,,,,0
96,HasHagE,EBD Haslett past Hagadorn,HASLETT RD & GREENCREST AVE,42.746849,-84.461769,,,,,,0
118,MainGRiv,NBD Main before Grand River,MAIN ST S & CHESTNUT ST E,42.666473,-84.174003,,,,,,0
133,MasMeij,Mason Meijer,MASON MEIJER LOT & E CHERRY ST,42.565736,-84.44326,,,,,,0
159,CATAOffi,CATA Offices,TRANTER ST & CATA HEADQUARTERS,42.688034,-84.534484,,,,,,0
160,CoMenHE,Community Mental Health,MENTAL HEALTH LOT & S CEDAR ST,42.681801,-84.541191,,,,,,0
161,FIA,Family Ind. Agency,UNNAMED ST & S CEDAR ST,42.681346,-84.545672,,,,,,0
168,HarMichS,SBD Harrison before Michigan,117 N HARRISON RD & ELM ST,42.734189,-84.49361,,,,,,0
169,HarMichN,NBD Harrison past Michigan,N HARRISON RD & S HARRISON RD,42.73452,-84.493449,,,,,,0
177,BrodComp,Brody Complex,S HARRISON RD & BRODY RD S,42.731747,-84.494031,,,,,,0
191,UnivVil2,University Village,UNIVERSITY VLG & UNIVERSITY VILLAGE ENTRANCE,42.727464,-84.498459,,,,,,0
195,MtHoHagE,EBD Mt Hope past Hagadorn,E MOUNT HOPE RD & JANICE LEE DR,42.711742,-84.458975,,,,,,0
978,SagMLKE,EBD Saginaw past MLK,W SAGINAW ST & N MARTIN LUTHER KING JR BLVD,42.740901,-84.566539,,,,,,0
1144,AbbSagiN,NBD Abbot past Saginaw,1400 ABBOT RD & E SAGINAW ST,42.747881,-84.483637,,,,,,0
1596,GranHilN,NBD Grand past Hillsdale,S GRAND AVE & E HILLSDALE ST,42.727501,-84.550638,,,,,,0
1599,GranAllN,NBD Grand Ave before E Allegan St,S GRAND AVE & E WASHTENAW ST,42.732092,-84.550598,,,,,,0
1600,GranMicN,NBD Grand Ave past E Michigan Ave,N GRAND AVE & E MICHIGAN AVE,42.734257,-84.55056,,,,,,0
1601,GranSh1N,NBD Grand before Shiawassee St,N GRAND AVE & E IONIA ST,42.736906,-84.550546,,,,,,0
1603,GranSh2N,NBD Grand past Shiawassee St,N GRAND AVE & Shiawassee,42.737649,-84.550533,,,,,,0
1604,GranSagN,NBD Grand past Saginaw St,N GRAND AVE,42.741344,-84.550518,,,,,,0
1609,CapiSagS,SBD Capitol past Saginaw St,N CAPITOL AVE & W LAPEER ST,42.740406,-84.553885,,,,,,0
1610,CapiGenS,SBD Capitol past Genessee St,N CAPITOL AVE & W SHIAWASSEE ST,42.738375,-84.553898,,,,,,0
1614,CapiKalS,SBD Capitol past Kalamazoo St,S CAPITOL AVE & W LENAWEE ST,42.729829,-84.55399,,,,,,0
1615,CapiHilS,SBD Capitol past Hillsdale,S CAPITOL AVE & W SAINT JOSEPH ST,42.727243,-84.554003,,,,,,0
1618,WalnShiN,NBD Walnut past Shiawassee St,N WALNUT ST & W GENESEE ST,42.73745,-84.55689,,,,,,0
1619,PineGenS,SBD Pine past Genessee St,N PINE ST & Genesee,42.738403,-84.560041,,,,,,0
1622,PineOttS,SBD Pine St past Ottawa,N PINE ST & W OTTAWA ST,42.734439,-84.560129,,,,,,0
1624,ShiaCedE,EBD Shiawassee past Cedar St,E SHIAWASSEE ST & N CEDAR ST,42.737182,-84.545889,,,,,,0
1625,ShiaWaSW,WBD Shiawassee St at Washington Ave,E SHIAWASSEE ST & N GRAND AVE,42.737336,-84.55213,,,,,,0
1626,ShiaSeyW,WBD Shiawassee before Seymour St,W SHIAWASSEE ST & N CAPITOL AVE,42.737355,-84.555078,,,,,,0
1627,ShiaWalW,WBD Shiawassee past Walnut,W SHIAWASSEE ST & N WALNUT ST,42.737373,-84.557326,,,,,,0
1642,KalaCedW,WBD Kalamazoo past S Cedar St,E KALAMAZOO ST & S CEDAR ST,42.730041,-84.5463,,,,,,0
1644,KalaTowW,WBD Kalamazoo before Townsend St,W KALAMAZOO ST & S CAPITOL AVE,42.730089,-84.554739,,,,,,0
1653,GrRivAbE,EBD Gr. River past Abbot Rd,GRAND RIVER AVE & ABBOT ROAD,42.734914,-84.4834,,,,,,0
1654,GrRivDiE,EBD Gr. River Ave past Division St,GRAND RIVER AVE & BERKEY LOT ENTRANCE,42.733559,-84.47839,,,,,,0
1655,GrRivCoE,EBD Gr. River Ave past Farm Lane,GRAND RIVER AVE & COLLINGWOOD DR,42.732571,-84.47467,,,,,,0
1656,GrRivCoW,WBD Gr. River past Collingwood,621 E GRAND RIVER AVE & COLLINGWOOD DR,42.73308,-84.47556,,,,,,0
1657,GrRivDiW,WBD Gr. River Ave before Division,E GRAND RIVER AVE & DIVISION ST,42.733701,-84.477862,,,,,,0
1658,GRivMACW,WBD Gr. River past MAC AVE,E GRAND RIVER AVE & ABBOT RD,42.735003,-84.482675,,,,,,0
1660,FarECirS,SBD Farm past E Circle Dr,E CIRCLE DR & AUDITORIUM RD,42.730821,-84.476642,,,,,,0
1661,FarmAudS,SBD Farm Ln before Auditorium Rd,FARM LN & E CIRCLE DR,42.730086,-84.47788,,,,,,0
1669,MeiLLBCE,Meijer Lake Lansing Boarding Center (East Side),,42.762043,-84.502023,,,,,,0
1672,MichGraE,EBD Michigan past Grand Ave,E MICHIGAN AVE & GRAND AVENUE,42.733595,-84.549995,,,,,,0
1673,MichCedE,EBD Michigan past Cedar St,E MICHIGAN AVE & N CEDAR ST,42.733567,-84.546187,,,,,,0
1674,MichLarE,EBD Michigan past Larch St,E MICHIGAN AVE & N LARCH ST,42.733539,-84.544295,,,,,,0
1675,MichHosE,EBD Michigan after S Hosmer St,E MICHIGAN AVE & S 8TH ST,42.733537,-84.539934,,,,,,0
1676,MichPenE,EBD Michigan past Pennsylvania,E MICHIGAN AVE & past Pennsylvania,42.73352,-84.5374,,,,,,0
1677,MichJonE,EBD Michigan past Jones St,E MICHIGAN AVE & past Jones,42.7335,-84.53411,,,,,,0
1678,MichHolE,EBD Michigan past Holmes St,E MICHIGAN AVE & S HOLMES ST,42.73353,-84.53116,,,,,,0
1679,MichLatE,EBD Michigan past Lathrop St,E MICHIGAN AVE & ALLEN ST,42.73352,-84.52792,,,,,,0
1680,MichSheE,EBD Michigan past Sheperd St,E MICHIGAN AVE & LESLIE ST,42.73354,-84.52566,,,,,,0
1681,MichCleE,EBD Michigan past Clemens Ave,E MICHIGAN AVE & N CLEMENS AVE,42.733582,-84.522024,,,,,,0
1682,MichMagE,EBD Michigan before S Magnolia Av,E MICHIGAN AVE & S FAIRVIEW AVE,42.73358,-84.52023,,,,,,0
1683,MichFosE,EBD Michigan past Foster Ave,E MICHIGAN AVE & N FOSTER AVE,42.73355,-84.51726,,,,,,0
1684,MichMifE,EBD Michigan past Mifflin Ave,E MICHIGAN AVE & KIPLING BLVD,42.733578,-84.514862,,,,,,0
1688,MichFriE,EBD Michigan Ave past Friendship Cl,MICHIGAN AVE & RENIGER CT,42.733309,-84.501485,,,,,,0
1689,MichHigE,EBD Michigan past Highland Ave,MICHIGAN AVE & RENIGER CT,42.733308,-84.499692,,,,,,0
1690,MichBroE,EBD Michigan past Brody Rd W,MICHIGAN AVE & MICHIGAN/HARRISON TURNAROUND,42.733305,-84.495724,,,,,,0
1691,MichHarE,EBD Michigan past Harrison Rd,MICHIGAN AVE & S HARRISON RD,42.733464,-84.49323,,,,,,0
1693,MichDelE,EBD Michigan Ave before Delta St,MICHIGAN AVE & MICHIGAN TURNAROUND,42.734686,-84.488449,,,,,,0
1694,GrRivBoE,EBD Gr. River Ave past Bogue St,E GRAND RIVER AVE & BOGUE ST,42.731825,-84.471465,,,,,,0
1695,GrRivRiE,EBD Gr. River Ave past River St,E GRAND RIVER AVE & RIVER ST,42.731215,-84.469096,,,,,,0
1696,GrRivSpE,EBD Gr. River Ave before Spartan Av,E GRAND RIVER AVE & STODDARD AVE,42.730406,-84.466063,,,,,,0
1697,GrRivHaE,EBD Gr. River Ave past S Hagadorn,1604 E GRAND RIVER AVE & N HAGADORN RD,42.729212,-84.461803,,,,,,0
1698,GrRivMpE,EBD Gr. River Ave at Maplewood Dr,E GRAND RIVER AVE & OAKLAND DR,42.72845,-84.45887,,,,,,0
1699,GrRivBrE,EBD Gr. River past Brookfield,E GRAND RIVER AVE & Brookfield,42.72784,-84.45661,,,,,,0
1700,GrRivDaE,EBD Gr. River before Dawn,E GRAND RIVER AVE & DAWN AVE,42.726445,-84.451835,,,,,,0
1701,GrRivPaE,EBD Gr. River Ave before Park Lake,E GRAND RIVER AVE,42.725493,-84.448483,,,,,,0
1702,GrRivSmE,EBD Gr. River Ave before Small Acre,W GRAND RIVER AVE & CANADIAN NATIONAL RAILWAY,42.72431,-84.44096,,,,,,0
1703,GrRivNaE,EBD Gr. River Ave past Nakoma Dr,W GRAND RIVER AVE & MONTROSE AVE,42.72337,-84.43544,,,,,,0
1704,GrRivGVE,EBD Gr. River Ave after Grand View,W GRAND RIVER AVE & GRANDVIEW AVE,42.72272,-84.43155,,,,,,0
1705,GrRivOkE,EBD Gr. River Ave past Okemos Rd,W GRAND RIVER AVE & OKEMOS MEIJER LOT,42.72196,-84.42705,,,,,,0
1706,MeijOkem,Okemos Meijer,OKEMOS MEIJER LOT & OKEMOS MEIJER LOT,42.71995,-84.42464,,,,,,0
1712,GrRivMrW,WBD Gr. River Ave past Marsh Rd,2040 W GRAND RIVER AVE & MERIDIAN MALL LOT,42.720806,-84.420748,,,,,,0
1713,GrRivOkW,WBD Gr. River past Okemos Rd,W GRAND RIVER AVE & OKEMOS RD,42.722238,-84.428004,,,,,,0
1714,GrRivGrW,WBD Gr. River past Grand View,W GRAND RIVER AVE & Grand View,42.7231,-84.43291,,,,,,0
1715,GrRivMnW,WBD Gr. River past Montrose Av,W GRAND RIVER AVE & MONTROSE AVE,42.72359,-84.43585,,,,,,0
1716,GrRivMhW,WBD Gr. River past Mohawk Rd,W GRAND RIVER AVE & SMALL ACRES LN,42.72456,-84.44176,,,,,,0
1717,GrRivPaW,WBD Gr. River past Park Lake R,E GRAND RIVER AVE & Park Lake Rd.,42.72586,-84.4493,,,,,,0
1718,GrRivNoW,WBD Gr. River past Northwind D,E GRAND RIVER AVE & Northwind,42.72715,-84.45379,,,,,,0
1719,GrRivBrW,WBD Gr.  River past E Brookfield,E GRAND RIVER AVE & E BROOKFIELD DR,42.728025,-84.456732,,,,,,0
1720,GrRivMpW,WBD Gr. River past Maplewood D,E GRAND RIVER AVE & MAPLEWOOD DR,42.7288,-84.45965,,,,,,0
1721,GrRivHaW,WBD Gr. River past N Hagadorn,E GRAND RIVER AVE & S HAGADORN RD,42.729867,-84.463706,,,,,,0
1722,GrRivStW,WBD Gr. River past Stoddard Av,E GRAND RIVER AVE & STODDARD AVE,42.730999,-84.467941,,,,,,0
1723,GrRivGuW,WBD Gr. River past Gunson St,E GRAND RIVER AVE & CEDAR ST,42.73158,-84.47022,,,,,,0
1724,GrRivKeW,WBD Gr. River past Kedzie St,E GRAND RIVER AVE & ORCHARD ST,42.732346,-84.472791,,,,,,0
1725,MichDelW,WBD Michigan past Delta St,MICHIGAN AVE & LOUIS ST,42.735044,-84.488191,,,,,,0
1726,MichLouW,WBD  Michigan Ave past  Louis St,MICHIGAN AVE & BEAL ST,42.734357,-84.490772,,,,,,0
1727,MichCenW,WBD Michigan past Center St,MICHIGAN AVE & S HARRISON RD,42.733902,-84.492615,,,,,,0
1728,MichKenW,WBD Michigan before Kensington,MICHIGAN AVE & BRODY RD W,42.733664,-84.497038,,,,,,0
1730,MichFriW,WBD Michigan past Friendship Cir,MICHIGAN AVE & FRIENDSHIP CIRCLE DRIVE,42.733695,-84.502455,,,,,,0
1732,ClipMchS,SBD Clippert St before Michigan Ave,N CLIPPERT ST & E MICHIGAN AVE,42.7346,-84.5084,,,,,,0
1734,MichHowW,WBD Michigan past Howard Ave,E MICHIGAN AVE & DETROIT ST,42.73369,-84.51152,,,,,,0
1735,MichKipW,WBD Michigan before Kipling Blvd,E MICHIGAN AVE & KIPLING BOUL;EVARD,42.73368,-84.51484,,,,,,0
1736,MichFosW,WBD Michigan past Foster Ave,E MICHIGAN AVE & S FOSTER AVE,42.73371,-84.51795,,,,,,0
1737,MichMagW,WBD Michigan past Magnolia Av,E MICHIGAN AVE & MAGNOLIA STREET,42.733679,-84.520304,,,,,,0
1738,MichCleW,WBD Michigan past Clemens Ave,E MICHIGAN AVE & CLEMENS STREET,42.733699,-84.522724,,,,,,0
1739,MichMarW,WBD Michigan past Marshall Ave,E MICHIGAN AVE & ALLEN ST,42.73367,-84.52646,,,,,,0
1740,MichCusW,WBD Michigan past Custer Ave,E MICHIGAN AVE & Custer,42.733658,-84.529554,,,,,,0
1741,MichHolW,WBD Michigan past Holmes St,E MICHIGAN AVE & past Holmes,42.73365,-84.53522,,,,,,0
1742,MichPenW,WBD Michigan before Pennsylvani,E MICHIGAN AVE & BINGHAM ST,42.733652,-84.53733,,,,,,0
1743,MichHosW,WBD Michigan past Hosmer St,E MICHIGAN AVE & N HOSMER ST,42.73363,-84.54162,,,,,,0
1744,MichLarW,WBD Michigan past Larch St,E MICHIGAN AVE & LARCH STREET,42.73367,-84.54506,,,,,,0
1745,MichMusW,WBD Michigan at Museum Drive,E MICHIGAN AVE & MUSEUM ACCESS RAMP,42.733693,-84.548496,,,,,,0
1746,WashHazS,SBD Washington past Hazel St,S WASHINGTON AVE & W ELM ST,42.723099,-84.552434,,,,,,0
1748,WashSouS,SBD Washington past South St,S WASHINGTON AVE & E SOUTH ST,42.719905,-84.552424,,,,,,0
1749,WashBakS,SBD Washington before Baker St,S WASHINGTON AVE & ISLAND AVE,42.717444,-84.552437,,,,,,0
1750,WashBarS,SBD Washington past Barnes Ave,S WASHINGTON AVE,42.714787,-84.552427,,,,,,0
1751,WashMtHS,SBD Washington past Mt Hope Av,S WASHINGTON AVE & Mt Hope,42.711333,-84.553117,,,,,,0
1752,WashStrS,SBD Washington past Strathmore R,S WASHINGTON AVE & STRATHMORE RD,42.709016,-84.554997,,,,,,0
1753,WashWayS,SBD Washington past Wayburn Rd,S WASHINGTON AVE & WAYBURN RD,42.706941,-84.556754,,,,,,0
1754,WashGreS,SBD Washington past Greenlawn Av,S WASHINGTON AVE & WILLARD ST,42.705008,-84.558315,,,,,,0
1755,WashDunS,SBD Washington before Dunlap St,S WASHINGTON AVE & DUNLAP ST,42.702888,-84.560096,,,,,,0
1756,WashHodS,SBD Washington past Hodge Ave,S WASHINGTON AVE & W HODGE AVE,42.70024,-84.562271,,,,,,0
1757,WashBerS,SBD Washington past Berry Ave,S WASHINGTON AVE & W HOLMES RD,42.698236,-84.563905,,,,,,0
1758,HolmSWaW,WBD Holmes past Washington Ave,W HOLMES RD & S WASHINGTON AVE,42.697593,-84.565096,,,,,,0
1760,HolmMLKW,WBD Holmes past MLK,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,42.697593,-84.567859,,,,,,0
1761,HolmSimk,WBD Holmes Rd before Simken Dr,W HOLMES RD & EXPRESS CT,42.697622,-84.579302,,,,,,0
1763,PlGrHolS,SBD Pleasant Grove past Holmes Rd,PLEASANT GROVE RD & W HOLMES RD,42.696942,-84.58231,,,,,,0
1764,PlGrWadS,SBD Pleasant Grove before Wadsworth,PLEASANT GROVE RD & HILLCREST ST,42.693327,-84.582372,,,,,,0
1765,PlGrMarS,SBD Pleasant Grove before Mary,PLEASANT GROVE RD & MARY AVE,42.691529,-84.582397,,,,,,0
1766,PlGrRisS,SBD Pleasant Grove past Risdale St,PLEASANT GROVE RD & RISDALE AVE,42.689256,-84.582409,,,,,,0
1768,ReoSidnW,WBD Reo before Sidney St,REO RD & RICHMOND ST,42.686751,-84.583674,,,,,,0
1769,ReoInghW,WBD Reo past Ingham St,REO RD & INGHAM ST,42.686787,-84.58937,,,,,,0
1770,ReoWainW,WBD Reo Rd at Wainwright Ave,REO RD & WAINWRIGHT AVE,42.686787,-84.592771,,,,,,0
1772,StiJerrN,NBD Stillwell past Jerree St,STILLWELL AVE & REO RD,42.688622,-84.59638,,,,,,0
1773,SumpAnsW,WBD Sumpter before Anson,SUMPTER ST & ANSON ST,42.689302,-84.599056,,,,,,0
1774,SumpWavW,WBD Sumpter before Waverly,SUMPTER ST & S WAVERLY RD,42.689302,-84.601769,,,,,,0
1776,ShefWavW,WBD Sheffield Blvd past Waverly Rd,SHEFFIELD BLVD & S WAVERLY RD,42.694133,-84.603513,,,,,,0
1777,ShefBayW,WBD Sheffield past Bayview Dr,SHEFFIELD BLVD & BAYVIEW DR,42.693641,-84.606717,,,,,,0
1778,SheBlR1W,WBD Sheffield before Blue River,SHEFFIELD BLVD & BLUE RIVER DR,42.693426,-84.608399,,,,,,0
1779,SheBlR2W,WBD Sheffield past Blue River Dr,SHEFFIELD BLVD & SEAWAY DR,42.693417,-84.611223,,,,,,0
1780,SeaShefS,SBD Seaway past Sheffield Blvd,SEAWAY DR & SEAWAY DR,42.691573,-84.611542,,,,,,0
1781,SeaGlenS,SBD Seaway past Glenburne Blvd,SEAWAY DR & GLENBURNE BLVD,42.689158,-84.610314,,,,,,0
1785,SumpWavE,EBD Sumpter past Waverly Rd,SUMPTER ST & Waverly,42.689194,-84.602346,,,,,,0
1786,SumpAnsE,EBD Sumpter past Anson St,SUMPTER ST & ANSON ST,42.689194,-84.599559,,,,,,0
1787,SumpStiE,EBD Sumpter before Stillwell Ave,SUMPTER ST & STILLWELL AVE,42.689257,-84.596834,,,,,,0
1788,RonAtlaE,EBD Ronald  before Atlanta Pl,RONALD ST & STILLWELL AVE,42.687557,-84.595533,,,,,,0
1789,ReoWainE,EBD Reo past Wainwright Ave,REO RD & BALLARD RD,42.686689,-84.592341,,,,,,0
1790,ReoInghE,EBD Reo past Ingham St,REO RD & INGHAM ST,42.686671,-84.588351,,,,,,0
1792,PlGrReoN,NBD Pleasant Grove past Reo Rd,PLEASANT GROVE RD & REO RD,42.686992,-84.582287,,,,,,0
1793,PlGrRisN,NBD Pleasant Grove at Risdale St,PLEASANT GROVE RD & RISDALE AVE,42.689489,-84.582262,,,,,,0
1794,PlGrMarN,NBD Pleasant Grove before Mary Ave,PLEASANT GROVE RD & MARY AVE,42.691019,-84.582237,,,,,,0
1795,PlGrHilN,NBD Pleasant Grove past Hillcrest S,PLEASANT GROVE RD & HILLCREST ST,42.693265,-84.582225,,,,,,0
1796,PlGrHolN,NBD Pleasant Grove before Holmes,PLEASANT GROVE RD & W HOLMES RD,42.696835,-84.582162,,,,,,0
1797,HolPlGrE,EBD Holmes past Pleasant Grove,W HOLMES RD & PLEASANT GROVE RD,42.697524,-84.580652,,,,,,0
1798,HolmSimE,EBD Holmes past Simkin,W HOLMES RD & EXPRESS CT,42.697514,-84.578319,,,,,,0
1801,Hol2MLKE,EBD Holmes past MLK,W HOLMES RD & S MARTIN LUTHER KING JR BLVD,42.697494,-84.566226,,,,,,0
1802,WashBerN,NBD Washington before Berry Ave,S WASHINGTON AVE & W HOLMES RD,42.698675,-84.563414,,,,,,0
1803,WashLoaN,NBD Washington before Loa St,S WASHINGTON AVE & W HODGE AVE,42.70101,-84.561472,,,,,,0
1804,WashDunN,NBD Washington past Dunlap St,S WASHINGTON AVE & DUNLAP ST,42.702772,-84.560035,,,,,,0
1805,WashGreN,NBD Washington before Greenlawn,S WASHINGTON AVE & W GREENLAWN AVE,42.704686,-84.558425,,,,,,0
1806,WashKenN,NBD Washington past Kensington R,S WASHINGTON AVE & KENSINGTON RD,42.706592,-84.556889,,,,,,0
1807,WashRocN,NBD Washington past Rockford R,S WASHINGTON AVE & W ROCKFORD RD,42.707987,-84.55571,,,,,,0
1809,WashMtHN,NBD Washington before Mt Hope A,S WASHINGTON AVE & Mt Hope,42.711333,-84.552945,,,,,,0
1810,WashBanN,NBD Washington at Bank St,S WASHINGTON AVE & Bank Street,42.712917,-84.552354,,,,,,0
1811,WashBarN,NBD Washington past Barnes Ave,S WASHINGTON AVE & W BARNES AVE,42.71527,-84.552316,,,,,,0
1812,WashBakN,NBD Washington past Baker St,S WASHINGTON AVE & WOODLAWN AVE,42.716827,-84.552303,,,,,,0
1813,WashSouN,NBD Washington Ave before South St,S WASHINGTON AVE & E SOUTH ST,42.71986,-84.552276,,,,,,0
1814,WashElmN,NBD Washington past Elm St,S WASHINGTON AVE & E ELM ST,42.722097,-84.552287,,,,,,0
1815,WashHazN,NBD Washington past Hazel St,S WASHINGTON AVE & E HAZEL ST,42.723404,-84.552274,,,,,,0
1816,WalnSagN,NBD Walnut past Saginaw St,N WALNUT ST & W MADISON ST,42.74106,-84.55686,,,,,,0
1817,WalnOakN,NBD Walnut past Oakland Ave,N WALNUT ST & W KILBORN ST,42.743879,-84.556782,,,,,,0
1818,WalnMapN,NBD Walnut past Maple St,N WALNUT ST & W GRAND RIVER AVE,42.74642,-84.556744,,,,,,0
1820,WilwCheW,WBD Willow past Chestnut St,W WILLOW ST & N PINE ST,42.74879,-84.5587,,,,,,0
1821,WilwChrW,WBD Willow before Christopher St,W WILLOW ST & CHRISTOPHER ST,42.74882,-84.56156,,,,,,0
1822,WilwLanW,WBD Willow past Lansing Ave,W WILLOW ST & PRINCETON AVE,42.748355,-84.566425,,,,,,0
1824,WilwGleW,WBD Willow past Glenrose Ave,W WILLOW ST & WESTMORELAND AVE,42.748365,-84.571192,,,,,,0
1825,WilwComW,WBD Willow past Comfort Ave,W WILLOW ST & CAWOOD ST,42.74836,-84.57484,,,,,,0
1826,WilwCleW,WBD Willow past Cleo St,W WILLOW ST & CLEO ST,42.748393,-84.576918,,,,,,0
1827,WilwSunW,WBD Willow past Sunset Ave,W WILLOW ST & SUNSET AVE,42.748403,-84.579682,,,,,,0
1828,WilwEa1W,WBD Willow before Eastfield Rd,W WILLOW ST & before Eastfield,42.748412,-84.583811,,,,,,0
1829,WilwEa2W,WBD Willow past Eastfield Rd,W WILLOW ST & past Eastfield,42.748359,-84.586959,,,,,,0
1830,WilwBoyW,WBD Willow before Boynton Dr,W WILLOW ST & Boynton,42.748421,-84.591945,,,,,,0
1831,WilwBriW,WBD Willow past Briarwood Dr,W WILLOW ST & GOULD RD,42.74839,-84.59407,,,,,,0
1832,MorrWilS,SBD Morris past Willow St,MORRIS AVE & OVERLEA DR,42.74797,-84.59625,,,,,,0
1833,MorrCorS,SBD Morris past Cornelia Dr,MORRIS AVE & CORNELIA DR,42.74646,-84.59628,,,,,,0
1834,MorrSylS,SBD Morris before Sylvan Ave,MORRIS AVE & MACON AVE,42.744914,-84.596343,,,,,,0
1835,MorrUptS,SBD Morris before Upton Rd,MORRIS AVE & HAGAN ST,42.74235,-84.59631,,,,,,0
1836,SagiMorW,WBD Saginaw past Morris Ave,W SAGINAW ST & FITTING AVE,42.7411,-84.59716,,,,,,0
1837,SagiEdgW,WBD Saginaw past Edgemont Blvd,W SAGINAW ST & EDGEMONT BLVD,42.74118,-84.60036,,,,,,0
1838,SagiWavW,WBD Saginaw past Waverly Rd,E SAGINAW HWY & N WAVERLY RD,42.74117,-84.60408,,,,,,0
1839,SagiThoW,WBD Saginaw past Thomas L Pkwy,E SAGINAW HWY & THOMAS L PKWY,42.741155,-84.606921,,,,,,0
1840,SagiClaW,WBD Saginaw past Clark Rd,E SAGINAW HWY & CLARK RD,42.741173,-84.609636,,,,,,0
1842,SagiMayW,WBD Saginaw past Maycroft Rd,E SAGINAW HWY & THEO AVE,42.741136,-84.61713,,,,,,0
1844,ElmwSagN,NBD Elmwood past Saginaw St,ELMWOOD RD & IRIS AVE,42.741502,-84.622364,,,,,,0
1845,MallElmW,WBD Mall Dr W after Elmwood Rd,W MALL DR & E MALL DR,42.745439,-84.623004,,,,,,0
1846,MallViGW,WBD Mall Dr Past Vil. Green Access,W MALL DR & LANSING MALL LOT,42.74546,-84.62936,,,,,,0
1847,FronMalE,EBD Frontage past Mall Dr,S SERVICE DR & K MART LOT,42.74094,-84.630626,,,,,,0
1850,MeijWSag,Meijer W Saginaw by Gas Station,UNNAMED ST & BARBARA DR,42.740231,-84.624882,,,,,,0
1851,SagiElmE,EBD Saginaw past Elmwood Dr,E SAGINAW HWY & ELMWOOD DR,42.741055,-84.621246,,,,,,0
1852,SagiThe,EBD Saginaw past Theo Ave,E SAGINAW HWY & RICHARD AVE,42.741028,-84.617781,,,,,,0
1853,SagiJulE,EBD Saginaw St past Julian Ave,E SAGINAW HWY & JULIAN AVE,42.741011,-84.615324,,,,,,0
1854,SagiHarE,EBD Saginaw past Harriet Ave,E SAGINAW HWY & past Harriet,42.741029,-84.612327,,,,,,0
1855,SagiRenE,EBD Saginaw past Renker Rd,E SAGINAW HWY & CLARK RD,42.741056,-84.608653,,,,,,0
1857,MorrUptN,NBD Morris before Upton Rd,MORRIS AVE & UPTON RD,42.74213,-84.59622,,,,,,0
1858,MorrSylN,NBD Morris before Sylvan Ave,MORRIS AVE & SYLVAN RD,42.74472,-84.59621,,,,,,0
1859,MorrTimN,NBD Morris past Timber Dr,MORRIS AVE & CORNELIA DR,42.74626,-84.5962,,,,,,0
1860,MorrWilN,NBD Morris before Willow St,MORRIS AVE & OVERLEA DR,42.74812,-84.59619,,,,,,0
1861,WilwGouE,EBD Willow at Gould,W WILLOW ST & BRIARWOOD DR,42.748314,-84.594869,,,,,,0
1862,WilwWesE,EBD Willow past Westfield Rd,W WILLOW ST & Westfield,42.7483,-84.59102,,,,,,0
1863,WilwEasE,EBD Willow past Eastfield Rd,W WILLOW ST & EASTFIELD RD,42.748263,-84.584939,,,,,,0
